subject,n_prompt,first_response,second_response,model_preference,subject_preference,agreement_subject_model,question_order,metric_mean_abs_first,metric_mean_abs_second,entropy_shannon_first,entropy_shannon_second,entropy_conditional_first,entropy_conditional_second,alpha_asym_F3_minus_F4_first,alpha_asym_F3_minus_F4_second,bp_delta_first,bp_delta_second,bp_theta_first,bp_theta_second,bp_alpha_first,bp_alpha_second,bp_beta_first,bp_beta_second,bp_gamma_first,bp_gamma_second,psd_total_0_40_first,psd_total_0_40_second,plv_mean_weight_delta_first,plv_mean_weight_delta_second,plv_mean_weight_theta_first,plv_mean_weight_theta_second,plv_mean_weight_alpha_first,plv_mean_weight_alpha_second,plv_mean_weight_beta_first,plv_mean_weight_beta_second,plv_mean_weight_gamma_first,plv_mean_weight_gamma_second
Sub06,30,30.2,30.1,30.1,30.2,False,1,9.886491616595338e-06,1.41426737063265e-05,4.89491527813705,4.527961953671376,3.3323958959852193,3.01296056463997,-9.421365531584614e-13,-4.741441781258107e-13,3.518838446750359e-11,2.136580705794621e-10,7.320309472625226e-12,1.164500444842857e-11,5.016674544876873e-12,7.1933259307534625e-12,2.904714212329107e-12,4.343265113207249e-12,1.2064421815341982e-12,3.044945986804777e-12,6.512443694863631e-11,4.763792491758724e-10,0.3567333683599277,0.4199712629076972,0.3333907491400368,0.3499941752245995,0.30625467592255773,0.3084953096899208,0.22728367084328402,0.2328686820811273,0.19935434845885125,0.21543034074391046
Sub06,22,22.1,22.2,22.2,22.2,True,2,9.931853267828039e-06,1.0345391303034024e-05,4.992084099547562,5.061358302884763,2.9345399387905164,1.9922106974047482,-4.007983464155995e-12,9.67497497091218e-13,1.715623606059859e-11,1.773616390192275e-11,8.66891883054591e-12,1.0617802452277387e-11,5.071855942106199e-12,3.7711763024294666e-12,2.910254873958206e-12,3.2222337122538187e-12,3.1099474553124316e-12,3.893285325702862e-12,4.475322878775419e-11,4.1990615268064494e-11,0.3865176709243442,0.46201982767989064,0.3130517947834801,0.3886073681062824,0.2860633736613659,0.35998378920234053,0.22903122003216828,0.2644229456209841,0.2215234108041519,0.29575888222275604
Sub06,24,24.2,24.1,24.2,24.1,False,3,1.0256795194312344e-05,1.0440839499217494e-05,4.808548539850738,4.949742736560098,2.993049380300367,3.151567438131865,3.4883186157298824e-12,-3.162640617120457e-12,8.091937287726008e-12,2.681364951563044e-11,4.235984016544601e-12,5.823194393738125e-12,3.3252695922725302e-12,2.9945297822318374e-12,2.320348393423219e-12,2.655490702987719e-12,3.704176777615438e-12,2.5710723221850943e-12,3.5065807458579714e-11,7.267433167250204e-11,0.3858958398037672,0.38338002372968527,0.3110048558454757,0.34707331270285874,0.2934413659928311,0.290528820768926,0.21326084592939382,0.22136843242787071,0.21715453925464204,0.21386099581990453
Sub06,7,7.1,7.2,7.1,7.1,True,4,5.440903566620203e-06,1.0491160053108072e-05,4.9960035576231165,5.101182698413471,1.5112598710110514,2.727513704078386,-1.8381611427190005e-12,-9.931458690063424e-12,1.9643412247059786e-11,2.4195848513284012e-11,2.3860498625167644e-12,4.863385057091387e-12,2.8257029024045474e-12,6.868196118158834e-12,3.5192011234385553e-12,2.788485983228498e-12,3.0731571518770354e-12,5.2974039015625986e-12,4.004949637253151e-11,4.5092794771048466e-11,0.5792091862100927,0.38615793482329125,0.4839786661374204,0.34410912379107844,0.4528639518505912,0.3371369860302597,0.2883186245214995,0.22205298454165817,0.30897133347346717,0.2268962268636837
Sub06,5,5.1,5.2,5.1,5.2,False,5,1.101690915095652e-05,1.2182212340911889e-05,5.059882727691554,5.146069879083468,3.102146670686624,3.1889162788217247,-1.983824627468678e-13,2.6498626576140963e-12,2.1305898307045972e-11,7.07860055247547e-11,6.079742487286613e-12,9.110899415333266e-12,5.456510575204016e-12,7.540865454092564e-12,2.7289150630694594e-12,3.3410903973840014e-12,3.249155931204895e-12,2.5308501735891396e-12,4.378569851450545e-11,2.0512054344227633e-10,0.38347537192344855,0.39695747629311035,0.3192926612069712,0.32880369377988977,0.2990247256942489,0.29828399430916774,0.21827803045401037,0.2192084900144683,0.2077906909463359,0.19218655040888705
Sub06,21,21.1,21.2,21.2,21.1,False,6,1.0726094659916589e-05,1.0870468759440844e-05,4.902160748836451,4.828385504789771,3.0759964430892732,3.27961721973346,-4.654500712863388e-12,3.2539079170775608e-12,1.8983542500846627e-11,3.297882340767391e-11,5.667437336807366e-12,6.171298144525202e-12,4.472660284265477e-12,5.273327865853879e-12,3.70507431038874e-12,3.469164997354472e-12,3.5932072759708445e-12,2.8807547453163403e-12,4.1887570545458764e-11,5.183236306978077e-11,0.3778709748968232,0.3591064235872257,0.3269385056507597,0.314246127411537,0.31911795470714266,0.31251498870434474,0.21609113274500863,0.21865866491524344,0.2051729161561055,0.19311335849707412
Sub06,16,16.2,16.1,16.1,16.2,False,7,9.96236992387229e-06,1.0096389973635444e-05,4.910530553713619,4.989881868278131,3.1284548516632587,2.842099384994448,1.2445868035155871e-11,1.3861314600899462e-12,3.448337507976016e-11,3.577445120983351e-11,5.887462673858659e-12,9.370056648856406e-12,4.5599649459459675e-12,5.657195481811314e-12,2.4969873935131668e-12,3.693765209020317e-12,3.9333186003526795e-12,1.6381248745468921e-12,6.303755734108843e-11,8.750137467188483e-11,0.38401056390472205,0.3950051945012773,0.3258228632867301,0.3527610942250725,0.3389349500297311,0.3168869417365186,0.2111946189270769,0.22404418604629364,0.20429056067521897,0.19212212484661953
Sub06,18,18.1,18.2,18.2,18.1,False,8,1.105608185371377e-05,1.032577109517046e-05,5.559109810309246,5.373431539160517,1.904866924226416,1.470713885735843,-8.908349179669763e-12,-2.100618174377511e-12,4.686374531400792e-11,2.4608174358453974e-11,1.3792324758473192e-11,4.604666394126736e-12,3.7642287171127845e-12,3.658790214675038e-12,2.657252628619088e-12,1.6633013487657138e-12,4.6210977678371374e-12,5.51325308560744e-12,1.0670907898829613e-10,7.039298992502831e-11,0.5649190829658962,0.5286380392998131,0.48294957674997185,0.4775415791235564,0.3707620322013329,0.3886466051243436,0.256621551856072,0.2428405243500095,0.23532676527984978,0.28153598133329544
Sub06,10,10.2,10.1,10.1,10.1,True,9,1.3052504191114995e-05,1.3384236691255572e-05,5.091078147673087,5.092483605657856,3.1330848208141893,3.326551894342051,2.030226674210453e-12,-8.265160598097878e-12,2.1802746276928757e-11,5.3488992088547915e-11,6.982488794053599e-12,1.44979757532111e-11,9.209484114248264e-12,7.536264650255858e-12,3.0007387032446273e-12,6.5186726863743935e-12,2.7604477861504406e-12,4.316300638016449e-12,5.246507816285676e-11,1.5500821500338056e-10,0.41911071941476435,0.3654707779230131,0.323960467693699,0.3219497903962622,0.3156961653188783,0.3006764279320489,0.2322971172933591,0.2072550670058736,0.1914294396161558,0.19275707860020153
Sub06,9,9.2,9.1,9.2,9.2,True,10,1.1546801215066924e-05,1.1962047435944138e-05,4.973170220667135,5.044118610399597,3.0867954730999556,3.1063630079573645,2.3891104928397122e-11,-2.9088006973784767e-12,1.459233940672596e-11,2.4646410310733382e-11,9.874060352383479e-12,6.929136357150903e-12,1.1650300359348628e-11,5.449680906062284e-12,4.2844316986339285e-12,4.076924020774825e-12,1.953988857270177e-12,3.1976296776223324e-12,4.766641764824272e-11,5.0246183695050124e-11,0.3727009358604286,0.4007799959361242,0.31305725932558454,0.33416794056535876,0.3305218477116032,0.27615494550960984,0.22559613313533788,0.22037407922232444,0.1836177648509615,0.18465571831479166
Sub06,15,15.2,15.1,15.1,15.2,False,11,1.2612827842410937e-05,1.1361947283551017e-05,4.793549588401616,5.243170724260219,3.414560848637851,2.709890644695813,-4.474308769517239e-12,1.994825933341232e-12,3.592453075516893e-11,1.6730904574007964e-11,7.827679629613485e-12,5.6773498427417245e-12,4.014305266282073e-12,1.117024159602202e-11,5.97742179509202e-12,5.248425254395536e-12,3.883964875529291e-12,3.005189414102632e-12,1.1367152869868177e-10,5.455542699749048e-11,0.3898984366913216,0.44484285211174746,0.3355648490723254,0.34305975591077703,0.2948478170057379,0.34582947085898685,0.21630506413086614,0.23405903152752286,0.19908670641464216,0.2187677347907114
Sub06,23,23.2,23.1,23.2,23.1,False,12,9.679812844208514e-06,1.0779573892413617e-05,4.946989264003493,5.357816524607236,3.130101103117597,3.046410151267893,9.697963828294253e-12,2.457354689933426e-12,5.81963570965794e-11,7.558278666921254e-11,1.4496633267132978e-11,2.0272320741508088e-11,6.860809279396553e-12,7.387958771909333e-12,3.051775354433568e-12,4.818982159953691e-12,3.868010446661285e-12,4.490739135024278e-12,1.8352519263597435e-10,1.366213333494094e-10,0.3978442180132368,0.4038470182528384,0.3234958310056047,0.35541159810695483,0.3004194982969424,0.31208175714314196,0.22137786996334416,0.2291545103064413,0.20954770561843458,0.22433915980576338
Sub06,17,17.1,17.2,17.1,17.1,True,13,8.156552479739247e-06,1.0405047866190682e-05,4.981940550241649,5.253073334131717,1.9449841696414878,2.5208374834974365,1.474345368279873e-12,-4.741258131343155e-12,6.6130271440176655e-12,2.4806115932553318e-11,4.8780745930141514e-12,7.278775865164945e-12,2.0143028727268193e-12,8.099534003583942e-12,2.1371546367045397e-12,5.423896305120431e-12,4.139254513380885e-12,3.3704756139717727e-12,3.2633478651954096e-11,7.899370088349575e-11,0.6687599800468971,0.46529896801654674,0.5045180383673664,0.33064804832902245,0.37381674035096063,0.31286173161616265,0.29596651967726145,0.25404941676246223,0.32493931126502773,0.23000313220733076
Sub06,19,19.1,19.2,19.1,19.1,True,14,1.0935609630946655e-05,1.0301644204489214e-05,4.9583016399634365,5.0770153570996275,3.0581195720221803,2.27441397003105,-1.6536394408096158e-13,-1.0096969705938436e-11,3.036859648167259e-11,2.3230895947148374e-11,8.72688916204885e-12,9.24991304559903e-12,1.418042374591745e-11,1.3162299517434525e-11,4.1720029958907975e-12,4.739039875984275e-12,2.8983651807796656e-12,2.653551437975737e-12,5.6065265746033956e-11,5.050722195623915e-11,0.3456935842110184,0.3757511811644523,0.31876918171898616,0.3247331518821549,0.32037823523131986,0.3220988317431091,0.21597837631561945,0.21514534646938552,0.18126583328538426,0.19327482049632394
Sub06,2,2.1,2.2,2.2,2.1,False,15,1.184220996598227e-05,1.0895821626962138e-05,4.910353240235424,5.254191588866924,2.6121453522655855,2.7921266587547966,1.4515111068746807e-12,1.0816876201731332e-12,7.011980659794852e-11,1.9298384188547764e-11,1.147191057034791e-11,5.21819987189593e-12,7.407382018925406e-12,1.1857818054658625e-11,2.526860263150956e-12,6.169670486792648e-12,8.39532187254588e-12,2.876672317491623e-12,1.9493148856845917e-10,4.717436206521004e-11,0.39153567135216116,0.35979039225154663,0.3279811700045228,0.31450373508862933,0.320036831660681,0.33359412986395554,0.23073700940331984,0.2187872874834158,0.2526757937797095,0.18545466000685834
Sub06,13,13.1,13.2,13.2,13.2,True,16,7.286633704331016e-06,1.3239609812336725e-05,5.520230620884284,5.021701160834175,1.5016879061897277,3.106069318568648,-2.189079738969207e-13,1.8215396746153636e-12,2.043507868692499e-11,4.050551668147461e-11,3.3132434139306816e-12,5.578557782344608e-12,3.2325624940416286e-12,9.014403435679825e-12,3.508338455007754e-12,2.288542391102067e-12,3.308291159680859e-12,3.928267939545152e-12,3.715148225236668e-11,7.092345228862272e-11,0.4081232163716309,0.37825890084997715,0.3477571833106307,0.342307078758998,0.32860977481229436,0.3135631410342629,0.2515031045207095,0.2256504389202017,0.25700652622709647,0.20606153542202407
Sub06,20,20.1,20.2,20.2,20.1,False,17,1.2429230757900947e-05,1.0244489514244964e-05,5.171999538822657,5.223471533196369,3.092414164379368,2.870752878286698,1.479522914474776e-11,2.1156570596819025e-12,3.853338514434227e-11,3.288215843988663e-11,7.647946777912238e-12,5.56713612907731e-12,9.519839496122033e-12,6.56531142402955e-12,4.1707787547917795e-12,4.475644132497435e-12,5.817553919311573e-12,6.078183925868357e-12,1.0277304510207239e-10,4.659444921852552e-11,0.3830510626987227,0.3558898373457831,0.3155497632679826,0.3118020434176874,0.3114953297945517,0.3178750874409011,0.21198134977518573,0.2094234075505622,0.20822464034959506,0.21512316583602717
Sub06,4,4.2,4.1,4.2,4.2,True,18,1.2913579892181467e-05,1.4340932842271915e-05,4.998910552896306,5.339928224862466,3.327114999305783,3.300477433802034,1.0712070198983832e-11,1.0250585263108874e-12,2.6906086553911202e-11,5.785004477353111e-11,5.5737233965581505e-12,6.024989986318414e-12,1.1424296531814206e-11,6.6793052642747296e-12,2.7793328640962704e-12,3.99957215883385e-12,7.418212675845661e-12,4.638730034921152e-12,5.634774121417998e-11,6.467078166201612e-11,0.4176763687923787,0.404110149786957,0.31471797023672166,0.33012940838232724,0.2937547784074254,0.30666580695251955,0.2080901398376272,0.22073709234114136,0.21092027058935178,0.2087163082992637
Sub06,26,26.2,26.1,26.2,26.2,True,19,1.2643668437935734e-05,1.0702114994430758e-05,4.979212809559291,5.302009771725999,3.008948386349878,2.636444778521413,1.460390182901608e-12,2.03628664517901e-12,8.643315862419118e-11,3.678287251308234e-11,1.1459659003162464e-11,8.927393161032296e-12,1.1903851307316074e-11,8.433642992582119e-12,6.733371403175302e-12,5.872436026903758e-12,6.912922546584685e-12,3.956090779065277e-12,2.2103072873217793e-10,1.035311283490194e-10,0.40564910320336156,0.3518131169778042,0.33825094904084063,0.38997359916960295,0.31458544882458445,0.2835000852312167,0.2185556938607538,0.23087018032743953,0.20144014960766032,0.2355786025400485
Sub06,25,25.2,25.1,25.2,25.2,True,20,1.1346310977320617e-05,1.1144454207772317e-05,4.924957702729513,5.116369983818132,3.2606835388163598,3.048705151509194,1.8076141123271721e-12,5.986083808151884e-12,1.6415381516012727e-11,3.31013084024028e-11,8.556951889830931e-12,6.8334899084869496e-12,1.172956956774357e-11,9.464844403145755e-12,5.0379667775185836e-12,6.423904676845779e-12,4.641477723694785e-12,3.941095049550218e-12,4.49749161624932e-11,8.952951224840935e-11,0.34780796124586566,0.36891598052797975,0.303059653421673,0.32395888229202824,0.3227793989110273,0.3327266760181628,0.21000380165843896,0.21773792363334085,0.1824377078580178,0.20156256283895702
Sub06,3,3.1,3.2,3.1,3.2,False,21,1.2257156200033066e-05,1.1766879710996845e-05,4.990854492958548,5.055256558059783,3.299753369270726,2.75931030523896,3.6404361450563595e-12,1.5190954693649105e-12,2.3722171765899528e-11,3.634697825786444e-11,9.46489795498621e-12,9.837328177132916e-12,6.952970228908271e-12,1.0471687163987875e-11,7.373667268685689e-12,8.65603184984896e-12,5.566124822223891e-12,7.158542234279401e-12,8.018057954862441e-11,1.0280705257548833e-10,0.39936449210172215,0.3991135046004951,0.3294685903632445,0.33755819922619207,0.32943598999593143,0.3336242949215457,0.22478086509956832,0.23580128283925686,0.19641072585640967,0.2165424975728398
Sub06,14,14.1,14.2,14.1,14.2,False,22,1.2392525912736421e-05,1.4200807252683498e-05,5.071643280264687,5.267121685064792,3.2444217162015514,3.1940985877128933,-1.4199818087541437e-12,1.3841026950840764e-11,8.1677084645696e-11,6.436609970490545e-11,1.2575658611917952e-11,1.4108510430266697e-11,7.027306353813845e-12,1.1450833840791289e-11,2.1966110692960134e-12,3.8699494948198075e-12,7.335861330978926e-12,6.022260268102461e-12,2.058477116508164e-10,1.752842301156824e-10,0.37908015599897027,0.3500137817803349,0.30243606085746316,0.3360374569385608,0.332214543451056,0.29620338851960304,0.22132412919402072,0.23130714719230286,0.17619193781915843,0.18499644832150453
Sub06,27,27.1,27.2,27.1,27.2,False,23,1.2513741335692282e-05,1.2204729550388044e-05,4.473351084459395,5.121860631538593,3.072542165762958,3.1748296425665923,1.2379329319248106e-11,4.720275820457298e-12,9.66344394646772e-11,5.703151670532418e-11,9.233282622254477e-12,8.898470886567198e-12,1.2694158338723869e-11,7.578599679182223e-12,7.661530986191553e-12,5.1885360457275525e-12,6.288332731950944e-12,7.564272459935562e-12,2.499166502518517e-10,1.5981629126168392e-10,0.3904389394044033,0.392565384911071,0.30663539016897223,0.33210617426291195,0.3360824289055904,0.32146633739004543,0.22706527899065782,0.20578908816668137,0.2069578886889571,0.1917536513252374
Sub06,28,28.2,28.1,28.2,28.1,False,24,9.119441193472574e-06,1.2061478117255402e-05,5.287621392280035,4.8972414789961825,2.5952146534202107,3.1248922871485503,-7.760669106240848e-12,6.362665386980993e-13,2.6201368845745543e-11,5.535678901761762e-11,1.0764507433866753e-11,6.193259793715537e-12,7.81603948417434e-12,6.5646487922269664e-12,3.7595730106152104e-12,5.204294466766074e-12,9.927252348453077e-12,8.063156746508953e-12,6.481558753720396e-11,1.1461504336504344e-10,0.365184243580209,0.42283325644393716,0.3329096225759851,0.32009341491646187,0.30022230645273235,0.2959716762518548,0.22007282112807502,0.2256044138534932,0.22886990228484097,0.20107390014884502
Sub06,1,1.2,1.1,1.1,1.2,False,25,1.045572401536183e-05,1.1490462676115125e-05,5.064109412296569,5.407589283245324,3.0825631665767377,1.8766522647070225,-1.5389345027158157e-11,-1.1945081016987117e-11,2.443301484802839e-11,2.3968140935722756e-11,9.016622123379638e-12,2.6901053037574653e-11,6.345060060376032e-12,1.2007033588738614e-11,5.66541437482926e-12,1.0228472456338648e-11,7.798462040910307e-12,7.83618689216257e-12,6.265465695759674e-11,9.540683714336742e-11,0.35921576143192113,0.4230632830126217,0.31711351209470545,0.4150228592915305,0.3124648508703085,0.4196793298814909,0.20556038392962372,0.26714514250965543,0.2072876506921484,0.2503838161644321
Sub06,29,29.2,29.1,29.1,29.1,True,26,1.2419282616973895e-05,7.125773106412148e-06,4.960842736529137,5.608162021500972,2.2858256375252175,2.121874430103289,3.155276923320307e-12,3.3741050020629464e-12,6.363439200831709e-11,2.935821760803557e-11,1.733753678436059e-11,1.0207812042097848e-11,5.5581823656652246e-12,1.3299181883966307e-11,5.086545945715894e-12,3.62430746029023e-12,6.527064028209189e-12,1.0073171087592175e-11,1.044024857531858e-10,4.775864997038279e-11,0.4015244605853378,0.3465872906652833,0.34686804850859676,0.34135069422901193,0.3624036658094611,0.32548565647297856,0.25390610314462625,0.22523321496614684,0.23373073338093764,0.2196862861815133
Sub06,6,6.2,6.1,6.1,6.1,True,27,1.0862286898165524e-05,1.1880771561839985e-05,5.3062669967243075,5.0023592076057755,2.6885884626494416,2.6698285025107276,-7.385699056321386e-12,-1.9113490584884044e-12,2.816937316186836e-11,9.971878199396846e-11,1.1761416813638218e-11,8.012141859158887e-12,8.886750378989799e-12,1.0901841858384365e-11,4.811110460355312e-12,4.264644515511773e-12,1.1511114403014806e-11,1.4833223991238408e-11,8.297920909155668e-11,2.456512701991968e-10,0.36637966632555635,0.3461785788496367,0.34359110749798943,0.30765796348983404,0.3020917436205513,0.294142714248368,0.22247036440636814,0.21942561625395002,0.21746649012625457,0.2185002769471106
Sub06,8,8.2,8.1,8.2,8.1,False,28,8.234315713586204e-06,1.0007004055143781e-05,5.113051573795327,5.335411591057686,2.0025785728739285,2.3498507655317566,-1.5458474031496461e-12,2.8313044090340623e-12,1.1985399703202749e-11,1.7526812265622983e-11,6.966533831208872e-12,1.54615212413183e-11,9.94319670796297e-12,6.55647504906546e-12,5.235137953568926e-12,5.728583915785568e-12,7.963259174755924e-12,1.0134888977003425e-11,4.938222467820825e-11,4.982608583960887e-11,0.3458282936135352,0.3538089730914779,0.3490588082008101,0.3499135817776594,0.33733800519494117,0.3534452257787811,0.22572768823324063,0.22763589894253786,0.2499936820095961,0.2135894736989491
Sub06,11,11.2,11.1,11.2,11.1,False,29,1.000469657259947e-05,7.972791008228493e-06,5.574400501121367,5.65909071326603,2.4622843105452548,2.299745521658173,3.913852004464772e-12,5.166657468384271e-12,1.941515082350829e-11,2.6105476747274946e-11,8.91895794810435e-12,6.164426278964168e-12,9.061564210149906e-12,6.965924657281551e-12,4.920254978573351e-12,6.355436491345789e-12,1.638585234976492e-11,9.477005826438332e-12,4.865697711816369e-11,5.76048211570097e-11,0.4561376889506748,0.4523330150849566,0.390032570051434,0.3144727086562723,0.37590743481415984,0.30418302825568466,0.23594070025903544,0.23543041869438422,0.2767086484381615,0.24581666464807939
Sub06,12,12.2,12.1,12.1,12.2,False,30,1.190670502724062e-05,1.0325829560664724e-05,5.100124289412829,5.1004344362812,3.036567380075236,2.294568153321502,1.6847333071216115e-11,1.0742013506494365e-12,8.318772687691267e-11,6.091797109374778e-11,1.0501384005066304e-11,9.521839176573891e-12,1.8634569178185543e-11,1.4064491715538451e-11,5.77143284846013e-12,3.707615774133737e-12,9.177988477530398e-12,1.2586218855160266e-11,1.9758765612821233e-10,1.40037902160441e-10,0.40912054433677464,0.3688633965051917,0.33995990576411217,0.3300650918485692,0.30322800885389506,0.32178433354350866,0.2109540601647288,0.21294592114364894,0.21160054419210342,0.22910939572297787
Sub07,3,3.1,3.2,3.1,3.1,True,1,8.482440517291111e-06,6.8976133963325135e-06,4.737402232000158,4.788345270809547,3.8318148776010177,3.712338266569788,8.92440691272961e-13,-2.7746102239462997e-14,5.025754662329431e-12,8.190000635110234e-12,2.449729628191196e-12,1.6576326263080837e-12,1.769314239605761e-12,1.4118997342249524e-12,1.4500652209399829e-11,5.738392844080933e-12,3.0277276958834706e-12,3.0410180157731597e-12,5.2943945892568416e-11,3.900530236119613e-11,0.37670155796864746,0.3408612481173048,0.28911084689334926,0.3259856036589805,0.22783013398534313,0.26605523855903107,0.15959542920478215,0.17040380549782436,0.1549871957807848,0.16962700008735854
Sub07,26,26.1,26.2,26.2,26.1,False,2,8.154097097592048e-06,8.835580614988038e-06,4.963794219956902,4.654909547556132,3.1119722055013934,3.877124579777309,5.668797002931807e-13,-4.388853878637643e-13,6.926889346227823e-12,9.943313550743202e-12,1.6449476101965353e-12,1.9234572755758106e-12,1.014551142204461e-12,1.2575246388780542e-12,4.836395786919373e-12,5.774678891130373e-12,1.8716910554069685e-12,1.989331872629782e-12,3.255001574132988e-11,4.414912150125757e-11,0.4708730302423474,0.41810761765682863,0.358999531006205,0.3045698728083908,0.26560247074805726,0.23380818731487568,0.18621614517278962,0.16858780612370522,0.17736237408419,0.1693945337673344
Sub07,29,29.1,29.2,29.1,29.1,True,3,5.497554651797898e-06,1.0286502736772274e-05,5.345467966841555,4.7264831902017255,2.5540483336026236,3.281757252113244,1.6741131994998343e-12,3.2952896064707253e-13,5.811026654974415e-12,8.048002102784394e-12,1.215610003946994e-12,1.8208586510201888e-12,9.72301399937036e-13,2.9721148641789972e-12,6.3003031094447974e-12,2.548993397516585e-11,3.3858916141838355e-12,2.977839576173796e-12,3.5243871212952315e-11,5.938505719070534e-11,0.48421703343972106,0.39877338573874477,0.38113802293714616,0.2989292503092573,0.32451975660177235,0.25756848456870096,0.2192074637882325,0.17806166109781485,0.2772856745148,0.1972234027256564
Sub07,7,7.2,7.1,7.1,7.2,False,4,1.1665517069216023e-05,5.80012125710871e-06,5.067028676384163,5.126163322821918,3.398816305905637,2.632331362421261,-1.835521906904919e-12,1.5016086636675365e-13,2.2687444334254133e-11,2.9603596459384195e-12,3.505137769869109e-12,1.1872368065480155e-12,8.006745326655908e-13,2.07152867085927e-12,1.4732815043856735e-11,1.9697917849922344e-11,3.2278356752552398e-12,1.7481412007081302e-12,7.965908338491667e-11,4.763177112531625e-11,0.4746133981989443,0.5832615803005425,0.401636096154164,0.5229967562154261,0.29209901667701665,0.3919544529337241,0.17644810243698344,0.3311491268336389,0.18303054371013155,0.33720321026360367
Sub07,19,19.1,19.2,19.1,19.1,True,5,9.526993140033158e-06,7.349014804682568e-06,4.58804756111085,5.400137861851572,4.167342271241016,3.1635902465441736,1.8270037010385235e-12,-3.767452901713009e-13,9.30160152846248e-12,5.8805888340554675e-12,1.8725816804968953e-12,1.8677559270534615e-12,9.454736348786831e-13,9.82805920717044e-13,1.3931496489424313e-11,1.4643420746576027e-11,2.1346393690798416e-12,2.3943408913895537e-12,5.375240692448703e-11,4.605011326198321e-11,0.4727466426621902,0.3820172765180938,0.31481394996249845,0.31770791911464025,0.25051919184442056,0.28579941858160895,0.16014009171822205,0.188222879497199,0.1720154851186808,0.1887076679042107
Sub07,1,1.1,1.2,1.1,1.1,True,6,7.99144072977251e-06,8.418447154161532e-06,5.582511230041023,4.9161074565303196,3.156836793815965,3.6679426557576598,-2.5215302899031913e-12,8.033398944426458e-12,1.7039365902732125e-11,7.3512245978127e-12,1.962611567956611e-12,1.5492482157361013e-12,1.3563411833484707e-12,1.3171884321438893e-12,2.4110520154192193e-11,1.098328778796298e-11,2.7651223461991236e-12,3.3569685374705074e-12,6.889962794066988e-11,4.950357504679755e-11,0.4757592282065367,0.3888151910431901,0.3857933216299589,0.32781756388157635,0.2774992255596208,0.24167582933506476,0.19443724242505034,0.17417853649000273,0.20360878381246772,0.17254343457304888
Sub07,23,23.1,23.2,23.2,23.1,False,7,1.0465606874320291e-05,7.715796986976684e-06,4.9248125642447285,5.118390076421374,3.6996584763089633,3.6297272438752293,3.968164736335321e-12,4.5009635451158695e-12,6.314878618065992e-12,3.1477237526108918e-12,1.6038789942307855e-12,3.1064453550092035e-12,1.3637833512616386e-12,1.398645011767105e-12,9.642880645807342e-12,9.108629543245995e-12,1.9138867513231826e-12,1.4969058617878072e-12,4.837504295660457e-11,5.4486107764996676e-11,0.48486569360013193,0.3283665813487427,0.3452373940909309,0.3169207902563235,0.25453401624296057,0.25453806489554565,0.19737886138920868,0.19013575932573912,0.1953011262204516,0.20047133589555366
Sub07,30,30.1,30.2,30.1,30.1,True,8,9.388967185722711e-06,8.043908996151879e-06,4.987163870298806,4.96405586708907,3.7642771563191815,3.9446482649501187,2.222225929231672e-12,2.9050945261970373e-12,4.641258544260049e-12,6.028794665653647e-12,3.2746302045228494e-12,2.0532147367401556e-12,7.480797281061793e-13,1.073045662282007e-12,9.038995122267135e-12,6.8741871326911194e-12,2.0999061633382743e-12,1.987546683586033e-12,4.821038387124442e-11,4.96485055790249e-11,0.4023297344274756,0.3554761510225197,0.3357827661504158,0.31069957604362314,0.2596296695543153,0.2580611892125046,0.17639877930909034,0.1774710110791932,0.19065199030938368,0.19362553933718848
Sub07,13,13.1,13.2,13.2,13.2,True,9,1.0159701160319691e-05,1.0551372373521654e-05,3.6549218796434126,4.910328481443663,2.428321432744414,3.9901329281397158,-8.20380572491381e-13,8.19959033096548e-13,1.6247194576588848e-11,8.383549455316732e-12,1.2312285721854467e-12,1.8690711445858186e-12,9.896008173669884e-13,8.270529746352006e-13,1.0987968550648284e-11,2.2304846878276434e-11,2.6987505578532474e-12,2.1974324463912663e-12,5.6028394196073015e-11,9.224909061991245e-11,0.4488554810094148,0.4751544203158845,0.38665729301996704,0.31323701352609157,0.30400513183882805,0.23925128983023355,0.1985935491902733,0.19810134433126952,0.2594878619250378,0.21414012038106056
Sub07,8,8.1,8.2,8.2,8.1,False,10,8.273054374917033e-06,8.394098049566085e-06,4.959923926306115,4.470778394190167,3.584611557201395,3.656577814283085,7.104897921948449e-12,6.858717984876467e-13,9.274138373331415e-12,5.028644637362782e-12,2.662276037223308e-12,2.280432122153731e-12,2.7086459231410754e-12,1.3382115098692725e-12,6.988635825232965e-12,1.4440044877820288e-11,4.211215789801018e-12,1.429445829090679e-12,5.97528293090701e-11,5.4522645372246686e-11,0.4400321780997564,0.3821787460048649,0.3143220421496107,0.31588381392876747,0.23634112486827424,0.2413569797789836,0.19234014559103632,0.19161632319603755,0.20908843928927748,0.20548679182226037
